"geo_level","code_geo","lib_geo","year","speciality","n"
"departement","D21","Côte-d'Or","2010","nephrologie",11
"departement","D22","Côtes-d'Armor","2010","nephrologie",9
"departement","D23","Creuse","2010","nephrologie",0
"departement","D24","Dordogne","2010","nephrologie",3
"departement","D25","Doubs","2010","nephrologie",16
"departement","D26","Drôme","2010","nephrologie",7
"departement","D27","Eure","2010","nephrologie",2
"departement","D28","Eure-et-Loir","2010","nephrologie",5
"departement","D29","Finistère","2010","nephrologie",17
"departement","D2A","Corse-du-Sud","2010","nephrologie",NA
"departement","D2B","Haute-Corse","2010","nephrologie",NA
"departement","D30","Gard","2010","nephrologie",9
"departement","D31","Haute-Garonne","2010","nephrologie",41
"departement","D32","Gers","2010","nephrologie",3
"departement","D33","Gironde","2010","nephrologie",31
"departement","D34","Hérault","2010","nephrologie",36
"departement","D35","Ille-et-Vilaine","2010","nephrologie",20
"departement","D36","Indre","2010","nephrologie",3
"departement","D37","Indre-et-Loire","2010","nephrologie",17
"departement","D38","Isère","2010","nephrologie",25
"departement","D39","Jura","2010","nephrologie",3
"departement","D40","Landes","2010","nephrologie",3
"departement","D41","Loir-et-Cher","2010","nephrologie",4
"departement","D42","Loire","2010","nephrologie",18
"departement","D43","Haute-Loire","2010","nephrologie",4
"departement","D44","Loire-Atlantique","2010","nephrologie",36
"departement","D45","Loiret","2010","nephrologie",13
"departement","D46","Lot","2010","nephrologie",2
"departement","D47","Lot-et-Garonne","2010","nephrologie",4
"departement","D48","Lozère","2010","nephrologie",0
"departement","D49","Maine-et-Loire","2010","nephrologie",13
"departement","D50","Manche","2010","nephrologie",6
"departement","D51","Marne","2010","nephrologie",14
"departement","D52","Haute-Marne","2010","nephrologie",3
"departement","D53","Mayenne","2010","nephrologie",5
"departement","D54","Meurthe-et-Moselle","2010","nephrologie",22
"departement","D55","Meuse","2010","nephrologie",2
"departement","D56","Morbihan","2010","nephrologie",14
"departement","D57","Moselle","2010","nephrologie",15
"departement","D58","Nièvre","2010","nephrologie",5
"departement","D59","Nord","2010","nephrologie",47
"departement","D60","Oise","2010","nephrologie",8
"departement","D61","Orne","2010","nephrologie",3
"departement","D62","Pas-de-Calais","2010","nephrologie",20
"departement","D63","Puy-de-Dôme","2010","nephrologie",12
"departement","D64","Pyrénées-Atlantiques","2010","nephrologie",12
"departement","D65","Hautes-Pyrénées","2010","nephrologie",6
"departement","D66","Pyrénées-Orientales","2010","nephrologie",12
"departement","D67","Bas-Rhin","2010","nephrologie",20
"departement","D68","Haut-Rhin","2010","nephrologie",11
"departement","D69","Rhône","2010","nephrologie",60
"departement","D70","Haute-Saône","2010","nephrologie",3
"departement","D71","Saône-et-Loire","2010","nephrologie",7
"departement","D72","Sarthe","2010","nephrologie",6
"departement","D73","Savoie","2010","nephrologie",5
"departement","D74","Haute-Savoie","2010","nephrologie",9
"departement","D75","Paris","2010","nephrologie",152
"departement","D76","Seine-Maritime","2010","nephrologie",30
"departement","D77","Seine-et-Marne","2010","nephrologie",14
"departement","D78","Yvelines","2010","nephrologie",16
"departement","D79","Deux-Sèvres","2010","nephrologie",3
"departement","D80","Somme","2010","nephrologie",15
"departement","D81","Tarn","2010","nephrologie",4
"departement","D82","Tarn-et-Garonne","2010","nephrologie",3
"departement","D83","Var","2010","nephrologie",25
"departement","D84","Vaucluse","2010","nephrologie",16
"departement","D85","Vendée","2010","nephrologie",7
"departement","D86","Vienne","2010","nephrologie",12
"departement","D87","Haute-Vienne","2010","nephrologie",16
"departement","D88","Vosges","2010","nephrologie",4
"departement","D89","Yonne","2010","nephrologie",5
"departement","D90","Territoire de Belfort","2010","nephrologie",0
"departement","D91","Essonne","2010","nephrologie",13
"departement","D92","Hauts-de-Seine","2010","nephrologie",23
"departement","D93","Seine-Saint-Denis","2010","nephrologie",21
"departement","D94","Val-de-Marne","2010","nephrologie",35
"departement","D95","Val-d'Oise","2010","nephrologie",14
"departement","D9A","Guadeloupe","2010","nephrologie",8
"departement","D9B","Martinique","2010","nephrologie",9
"departement","D9C","Guyane","2010","nephrologie",2
"departement","D9D","Réunion","2010","nephrologie",18
"departement","D9F","Mayotte","2010","nephrologie",NA
"departement","D01","Ain","2010","endocrinologie_metabolisme",4
"departement","D02","Aisne","2010","endocrinologie_metabolisme",7
"departement","D03","Allier","2010","endocrinologie_metabolisme",6
"departement","D04","Alpes-de-Haute-Provence","2010","endocrinologie_metabolisme",4
"departement","D05","Hautes-Alpes","2010","endocrinologie_metabolisme",6
"departement","D06","Alpes-Maritimes","2010","endocrinologie_metabolisme",57
"departement","D07","Ardèche","2010","endocrinologie_metabolisme",3
"departement","D08","Ardennes","2010","endocrinologie_metabolisme",4
"departement","D09","Ariège","2010","endocrinologie_metabolisme",3
"departement","D10","Aube","2010","endocrinologie_metabolisme",6
"departement","D11","Aude","2010","endocrinologie_metabolisme",10
"departement","D12","Aveyron","2010","endocrinologie_metabolisme",5
"departement","D13","Bouches-du-Rhône","2010","endocrinologie_metabolisme",87
"departement","D14","Calvados","2010","endocrinologie_metabolisme",13
"departement","D15","Cantal","2010","endocrinologie_metabolisme",2
"departement","D16","Charente","2010","endocrinologie_metabolisme",3
"departement","D17","Charente-Maritime","2010","endocrinologie_metabolisme",7
"departement","D18","Cher","2010","endocrinologie_metabolisme",3
"departement","D19","Corrèze","2010","endocrinologie_metabolisme",6
"departement","D21","Côte-d'Or","2010","endocrinologie_metabolisme",17
"departement","D22","Côtes-d'Armor","2010","endocrinologie_metabolisme",9
"departement","D23","Creuse","2010","endocrinologie_metabolisme",1
"departement","D24","Dordogne","2010","endocrinologie_metabolisme",4
"departement","D25","Doubs","2010","endocrinologie_metabolisme",15
"departement","D26","Drôme","2010","endocrinologie_metabolisme",11
"departement","D27","Eure","2010","endocrinologie_metabolisme",2
"departement","D28","Eure-et-Loir","2010","endocrinologie_metabolisme",7
"departement","D29","Finistère","2010","endocrinologie_metabolisme",16
"departement","D2A","Corse-du-Sud","2010","endocrinologie_metabolisme",NA
"departement","D2B","Haute-Corse","2010","endocrinologie_metabolisme",NA
"departement","D30","Gard","2010","endocrinologie_metabolisme",22
"departement","D31","Haute-Garonne","2010","endocrinologie_metabolisme",78
"departement","D32","Gers","2010","endocrinologie_metabolisme",3
"departement","D33","Gironde","2010","endocrinologie_metabolisme",39
"departement","D34","Hérault","2010","endocrinologie_metabolisme",51
"departement","D35","Ille-et-Vilaine","2010","endocrinologie_metabolisme",15
"departement","D36","Indre","2010","endocrinologie_metabolisme",1
"departement","D37","Indre-et-Loire","2010","endocrinologie_metabolisme",16
"departement","D38","Isère","2010","endocrinologie_metabolisme",31
"departement","D39","Jura","2010","endocrinologie_metabolisme",5
"departement","D40","Landes","2010","endocrinologie_metabolisme",5
"departement","D41","Loir-et-Cher","2010","endocrinologie_metabolisme",2
"departement","D42","Loire","2010","endocrinologie_metabolisme",17
"departement","D43","Haute-Loire","2010","endocrinologie_metabolisme",1
"departement","D44","Loire-Atlantique","2010","endocrinologie_metabolisme",21
"departement","D45","Loiret","2010","endocrinologie_metabolisme",12
"departement","D46","Lot","2010","endocrinologie_metabolisme",5
"departement","D47","Lot-et-Garonne","2010","endocrinologie_metabolisme",7
"departement","D48","Lozère","2010","endocrinologie_metabolisme",0
"departement","D49","Maine-et-Loire","2010","endocrinologie_metabolisme",20
"departement","D50","Manche","2010","endocrinologie_metabolisme",4
"departement","D51","Marne","2010","endocrinologie_metabolisme",18
"departement","D52","Haute-Marne","2010","endocrinologie_metabolisme",2
"departement","D53","Mayenne","2010","endocrinologie_metabolisme",3
"departement","D54","Meurthe-et-Moselle","2010","endocrinologie_metabolisme",18
"departement","D55","Meuse","2010","endocrinologie_metabolisme",1
"departement","D56","Morbihan","2010","endocrinologie_metabolisme",10
"departement","D57","Moselle","2010","endocrinologie_metabolisme",13
"departement","D58","Nièvre","2010","endocrinologie_metabolisme",3
"departement","D59","Nord","2010","endocrinologie_metabolisme",64
"departement","D60","Oise","2010","endocrinologie_metabolisme",11
"departement","D61","Orne","2010","endocrinologie_metabolisme",2
"departement","D62","Pas-de-Calais","2010","endocrinologie_metabolisme",27
"departement","D63","Puy-de-Dôme","2010","endocrinologie_metabolisme",16
"departement","D64","Pyrénées-Atlantiques","2010","endocrinologie_metabolisme",13
"departement","D65","Hautes-Pyrénées","2010","endocrinologie_metabolisme",6
"departement","D66","Pyrénées-Orientales","2010","endocrinologie_metabolisme",10
"departement","D67","Bas-Rhin","2010","endocrinologie_metabolisme",21
"departement","D68","Haut-Rhin","2010","endocrinologie_metabolisme",11
"departement","D69","Rhône","2010","endocrinologie_metabolisme",66
"departement","D70","Haute-Saône","2010","endocrinologie_metabolisme",1
"departement","D71","Saône-et-Loire","2010","endocrinologie_metabolisme",6
"departement","D72","Sarthe","2010","endocrinologie_metabolisme",5
"departement","D73","Savoie","2010","endocrinologie_metabolisme",6
"departement","D74","Haute-Savoie","2010","endocrinologie_metabolisme",12
"departement","D75","Paris","2010","endocrinologie_metabolisme",214
"departement","D76","Seine-Maritime","2010","endocrinologie_metabolisme",20
"departement","D77","Seine-et-Marne","2010","endocrinologie_metabolisme",16
"departement","D78","Yvelines","2010","endocrinologie_metabolisme",34
"departement","D79","Deux-Sèvres","2010","endocrinologie_metabolisme",4
"departement","D80","Somme","2010","endocrinologie_metabolisme",10
"departement","D81","Tarn","2010","endocrinologie_metabolisme",11
"departement","D82","Tarn-et-Garonne","2010","endocrinologie_metabolisme",5
"departement","D83","Var","2010","endocrinologie_metabolisme",18
"departement","D84","Vaucluse","2010","endocrinologie_metabolisme",12
"departement","D85","Vendée","2010","endocrinologie_metabolisme",6
"departement","D86","Vienne","2010","endocrinologie_metabolisme",11
"departement","D87","Haute-Vienne","2010","endocrinologie_metabolisme",14
"departement","D88","Vosges","2010","endocrinologie_metabolisme",3
"departement","D89","Yonne","2010","endocrinologie_metabolisme",1
"departement","D90","Territoire de Belfort","2010","endocrinologie_metabolisme",5
"departement","D91","Essonne","2010","endocrinologie_metabolisme",23
"departement","D92","Hauts-de-Seine","2010","endocrinologie_metabolisme",45
"departement","D93","Seine-Saint-Denis","2010","endocrinologie_metabolisme",28
"departement","D94","Val-de-Marne","2010","endocrinologie_metabolisme",39
"departement","D95","Val-d'Oise","2010","endocrinologie_metabolisme",18
"departement","D9A","Guadeloupe","2010","endocrinologie_metabolisme",10
"departement","D9B","Martinique","2010","endocrinologie_metabolisme",8
"departement","D9C","Guyane","2010","endocrinologie_metabolisme",1
"departement","D9D","Réunion","2010","endocrinologie_metabolisme",14
"departement","D9F","Mayotte","2010","endocrinologie_metabolisme",NA
"departement","D01","Ain","2010","urologie",3
"departement","D02","Aisne","2010","urologie",4
"departement","D03","Allier","2010","urologie",9
"departement","D04","Alpes-de-Haute-Provence","2010","urologie",1
"departement","D05","Hautes-Alpes","2010","urologie",4
"departement","D06","Alpes-Maritimes","2010","urologie",25
"departement","D07","Ardèche","2010","urologie",5
"departement","D08","Ardennes","2010","urologie",4
"departement","D09","Ariège","2010","urologie",0
"departement","D10","Aube","2010","urologie",4
"departement","D11","Aude","2010","urologie",4
"departement","D12","Aveyron","2010","urologie",2
"departement","D13","Bouches-du-Rhône","2010","urologie",25
"departement","D14","Calvados","2010","urologie",7
"departement","D15","Cantal","2010","urologie",3
"departement","D16","Charente","2010","urologie",4
"departement","D17","Charente-Maritime","2010","urologie",14
"departement","D18","Cher","2010","urologie",2
"departement","D19","Corrèze","2010","urologie",6
"departement","D21","Côte-d'Or","2010","urologie",6
"departement","D22","Côtes-d'Armor","2010","urologie",9
"departement","D23","Creuse","2010","urologie",0
"departement","D24","Dordogne","2010","urologie",6
"departement","D25","Doubs","2010","urologie",12
"departement","D26","Drôme","2010","urologie",6
"departement","D27","Eure","2010","urologie",3
"departement","D28","Eure-et-Loir","2010","urologie",2
"departement","D29","Finistère","2010","urologie",13
"departement","D2A","Corse-du-Sud","2010","urologie",NA
"departement","D2B","Haute-Corse","2010","urologie",NA
"departement","D30","Gard","2010","urologie",12
"departement","D31","Haute-Garonne","2010","urologie",14
"departement","D32","Gers","2010","urologie",3
"departement","D33","Gironde","2010","urologie",24
"departement","D34","Hérault","2010","urologie",22
"departement","D35","Ille-et-Vilaine","2010","urologie",12
"departement","D36","Indre","2010","urologie",2
"departement","D37","Indre-et-Loire","2010","urologie",8
"departement","D38","Isère","2010","urologie",11
"departement","D39","Jura","2010","urologie",3
"departement","D40","Landes","2010","urologie",3
"departement","D41","Loir-et-Cher","2010","urologie",5
"departement","D42","Loire","2010","urologie",13
"departement","D43","Haute-Loire","2010","urologie",0
"departement","D44","Loire-Atlantique","2010","urologie",17
"departement","D45","Loiret","2010","urologie",8
"departement","D46","Lot","2010","urologie",0
"departement","D47","Lot-et-Garonne","2010","urologie",5
"departement","D48","Lozère","2010","urologie",1
"departement","D49","Maine-et-Loire","2010","urologie",11
"departement","D50","Manche","2010","urologie",3
"departement","D51","Marne","2010","urologie",9
"departement","D52","Haute-Marne","2010","urologie",3
"departement","D53","Mayenne","2010","urologie",3
"departement","D54","Meurthe-et-Moselle","2010","urologie",11
"departement","D55","Meuse","2010","urologie",2
"departement","D56","Morbihan","2010","urologie",10
"departement","D57","Moselle","2010","urologie",19
"departement","D58","Nièvre","2010","urologie",1
"departement","D59","Nord","2010","urologie",37
"departement","D60","Oise","2010","urologie",9
"departement","D61","Orne","2010","urologie",3
"departement","D62","Pas-de-Calais","2010","urologie",21
"departement","D63","Puy-de-Dôme","2010","urologie",14
"departement","D64","Pyrénées-Atlantiques","2010","urologie",14
"departement","D65","Hautes-Pyrénées","2010","urologie",4
"departement","D66","Pyrénées-Orientales","2010","urologie",9
"departement","D67","Bas-Rhin","2010","urologie",15
"departement","D68","Haut-Rhin","2010","urologie",11
"departement","D69","Rhône","2010","urologie",40
"departement","D70","Haute-Saône","2010","urologie",2
"departement","D71","Saône-et-Loire","2010","urologie",8
"departement","D72","Sarthe","2010","urologie",6
"departement","D73","Savoie","2010","urologie",7
"departement","D74","Haute-Savoie","2010","urologie",10
"departement","D75","Paris","2010","urologie",53
"departement","D76","Seine-Maritime","2010","urologie",19
"departement","D77","Seine-et-Marne","2010","urologie",12
"departement","D78","Yvelines","2010","urologie",15
"departement","D79","Deux-Sèvres","2010","urologie",3
"departement","D80","Somme","2010","urologie",9
"departement","D81","Tarn","2010","urologie",8
"departement","D82","Tarn-et-Garonne","2010","urologie",3
"departement","D83","Var","2010","urologie",21
"departement","D84","Vaucluse","2010","urologie",7
"departement","D85","Vendée","2010","urologie",6
"departement","D86","Vienne","2010","urologie",5
"departement","D87","Haute-Vienne","2010","urologie",8
"departement","D88","Vosges","2010","urologie",2
"departement","D89","Yonne","2010","urologie",5
"departement","D90","Territoire de Belfort","2010","urologie",1
"departement","D91","Essonne","2010","urologie",11
"departement","D92","Hauts-de-Seine","2010","urologie",21
"departement","D93","Seine-Saint-Denis","2010","urologie",15
"departement","D94","Val-de-Marne","2010","urologie",19
"departement","D95","Val-d'Oise","2010","urologie",9
"departement","D9A","Guadeloupe","2010","urologie",6
"departement","D9B","Martinique","2010","urologie",1
"departement","D9C","Guyane","2010","urologie",1
"departement","D9D","Réunion","2010","urologie",6
"departement","D9F","Mayotte","2010","urologie",NA
"departement","D01","Ain","2010","stomatologie",3
"departement","D02","Aisne","2010","stomatologie",4
"departement","D03","Allier","2010","stomatologie",4
"departement","D04","Alpes-de-Haute-Provence","2010","stomatologie",1
"departement","D05","Hautes-Alpes","2010","stomatologie",1
"departement","D06","Alpes-Maritimes","2010","stomatologie",26
"departement","D07","Ardèche","2010","stomatologie",3
"departement","D08","Ardennes","2010","stomatologie",2
"departement","D09","Ariège","2010","stomatologie",2
"departement","D10","Aube","2010","stomatologie",4
"departement","D11","Aude","2010","stomatologie",6
"departement","D12","Aveyron","2010","stomatologie",7
"departement","D13","Bouches-du-Rhône","2010","stomatologie",69
"departement","D14","Calvados","2010","stomatologie",16
"departement","D15","Cantal","2010","stomatologie",0
"departement","D16","Charente","2010","stomatologie",3
"departement","D17","Charente-Maritime","2010","stomatologie",7
"departement","D18","Cher","2010","stomatologie",3
"departement","D19","Corrèze","2010","stomatologie",4
"departement","D21","Côte-d'Or","2010","stomatologie",7
"departement","D22","Côtes-d'Armor","2010","stomatologie",3
"departement","D23","Creuse","2010","stomatologie",0
"departement","D24","Dordogne","2010","stomatologie",4
"departement","D25","Doubs","2010","stomatologie",8
"departement","D26","Drôme","2010","stomatologie",8
"departement","D27","Eure","2010","stomatologie",4
"departement","D28","Eure-et-Loir","2010","stomatologie",4
"departement","D29","Finistère","2010","stomatologie",11
"departement","D2A","Corse-du-Sud","2010","stomatologie",NA
"departement","D2B","Haute-Corse","2010","stomatologie",NA
"departement","D30","Gard","2010","stomatologie",9
"departement","D31","Haute-Garonne","2010","stomatologie",38
"departement","D32","Gers","2010","stomatologie",2
"departement","D33","Gironde","2010","stomatologie",25
"departement","D34","Hérault","2010","stomatologie",34
"departement","D35","Ille-et-Vilaine","2010","stomatologie",7
"departement","D36","Indre","2010","stomatologie",2
"departement","D37","Indre-et-Loire","2010","stomatologie",16
"departement","D38","Isère","2010","stomatologie",17
"departement","D39","Jura","2010","stomatologie",2
"departement","D40","Landes","2010","stomatologie",7
"departement","D41","Loir-et-Cher","2010","stomatologie",3
"departement","D42","Loire","2010","stomatologie",21
"departement","D43","Haute-Loire","2010","stomatologie",1
"departement","D44","Loire-Atlantique","2010","stomatologie",31
"departement","D45","Loiret","2010","stomatologie",7
"departement","D46","Lot","2010","stomatologie",0
"departement","D47","Lot-et-Garonne","2010","stomatologie",8
"departement","D48","Lozère","2010","stomatologie",0
"departement","D49","Maine-et-Loire","2010","stomatologie",12
"departement","D50","Manche","2010","stomatologie",10
"departement","D51","Marne","2010","stomatologie",1
"departement","D52","Haute-Marne","2010","stomatologie",0
"departement","D53","Mayenne","2010","stomatologie",0
"departement","D54","Meurthe-et-Moselle","2010","stomatologie",9
"departement","D55","Meuse","2010","stomatologie",0
"departement","D56","Morbihan","2010","stomatologie",8
"departement","D57","Moselle","2010","stomatologie",13
"departement","D58","Nièvre","2010","stomatologie",1
"departement","D59","Nord","2010","stomatologie",51
"departement","D60","Oise","2010","stomatologie",13
"departement","D61","Orne","2010","stomatologie",3
"departement","D62","Pas-de-Calais","2010","stomatologie",11
"departement","D63","Puy-de-Dôme","2010","stomatologie",7
"departement","D64","Pyrénées-Atlantiques","2010","stomatologie",13
"departement","D65","Hautes-Pyrénées","2010","stomatologie",4
"departement","D66","Pyrénées-Orientales","2010","stomatologie",13
"departement","D67","Bas-Rhin","2010","stomatologie",13
"departement","D68","Haut-Rhin","2010","stomatologie",6
"departement","D69","Rhône","2010","stomatologie",62
"departement","D70","Haute-Saône","2010","stomatologie",1
"departement","D71","Saône-et-Loire","2010","stomatologie",7
"departement","D72","Sarthe","2010","stomatologie",8
"departement","D73","Savoie","2010","stomatologie",10
"departement","D74","Haute-Savoie","2010","stomatologie",9
"departement","D75","Paris","2010","stomatologie",198
"departement","D76","Seine-Maritime","2010","stomatologie",31
"departement","D77","Seine-et-Marne","2010","stomatologie",17
"departement","D78","Yvelines","2010","stomatologie",40
"departement","D79","Deux-Sèvres","2010","stomatologie",6
"departement","D80","Somme","2010","stomatologie",7
"departement","D81","Tarn","2010","stomatologie",6
"departement","D82","Tarn-et-Garonne","2010","stomatologie",5
"departement","D83","Var","2010","stomatologie",23
"departement","D84","Vaucluse","2010","stomatologie",10
"departement","D85","Vendée","2010","stomatologie",9
"departement","D86","Vienne","2010","stomatologie",10
"departement","D87","Haute-Vienne","2010","stomatologie",11
"departement","D88","Vosges","2010","stomatologie",1
"departement","D89","Yonne","2010","stomatologie",2
"departement","D90","Territoire de Belfort","2010","stomatologie",2
"departement","D91","Essonne","2010","stomatologie",17
"departement","D92","Hauts-de-Seine","2010","stomatologie",41
"departement","D93","Seine-Saint-Denis","2010","stomatologie",21
"departement","D94","Val-de-Marne","2010","stomatologie",30
"departement","D95","Val-d'Oise","2010","stomatologie",23
"departement","D9A","Guadeloupe","2010","stomatologie",4
"departement","D9B","Martinique","2010","stomatologie",4
"departement","D9C","Guyane","2010","stomatologie",0
"departement","D9D","Réunion","2010","stomatologie",10
"departement","D9F","Mayotte","2010","stomatologie",NA
"departement","D01","Ain","2010","anatomie_cytologie_pathologique",4
"departement","D02","Aisne","2010","anatomie_cytologie_pathologique",3
"departement","D03","Allier","2010","anatomie_cytologie_pathologique",5
"departement","D04","Alpes-de-Haute-Provence","2010","anatomie_cytologie_pathologique",2
"departement","D05","Hautes-Alpes","2010","anatomie_cytologie_pathologique",3
"departement","D06","Alpes-Maritimes","2010","anatomie_cytologie_pathologique",45
"departement","D07","Ardèche","2010","anatomie_cytologie_pathologique",1
"departement","D08","Ardennes","2010","anatomie_cytologie_pathologique",2
"departement","D09","Ariège","2010","anatomie_cytologie_pathologique",0
"departement","D10","Aube","2010","anatomie_cytologie_pathologique",7
"departement","D11","Aude","2010","anatomie_cytologie_pathologique",6
"departement","D12","Aveyron","2010","anatomie_cytologie_pathologique",6
"departement","D13","Bouches-du-Rhône","2010","anatomie_cytologie_pathologique",77
"departement","D14","Calvados","2010","anatomie_cytologie_pathologique",16
"departement","D15","Cantal","2010","anatomie_cytologie_pathologique",2
"departement","D16","Charente","2010","anatomie_cytologie_pathologique",4
"departement","D17","Charente-Maritime","2010","anatomie_cytologie_pathologique",11
"departement","D18","Cher","2010","anatomie_cytologie_pathologique",4
"departement","D19","Corrèze","2010","anatomie_cytologie_pathologique",5
"departement","D21","Côte-d'Or","2010","anatomie_cytologie_pathologique",14
"departement","D22","Côtes-d'Armor","2010","anatomie_cytologie_pathologique",6
"departement","D23","Creuse","2010","anatomie_cytologie_pathologique",0
"departement","D24","Dordogne","2010","anatomie_cytologie_pathologique",5
"departement","D25","Doubs","2010","anatomie_cytologie_pathologique",15
"departement","D26","Drôme","2010","anatomie_cytologie_pathologique",8
"departement","D27","Eure","2010","anatomie_cytologie_pathologique",3
"departement","D28","Eure-et-Loir","2010","anatomie_cytologie_pathologique",4
"departement","D29","Finistère","2010","anatomie_cytologie_pathologique",19
"departement","D2A","Corse-du-Sud","2010","anatomie_cytologie_pathologique",NA
"departement","D2B","Haute-Corse","2010","anatomie_cytologie_pathologique",NA
"departement","D30","Gard","2010","anatomie_cytologie_pathologique",16
"departement","D31","Haute-Garonne","2010","anatomie_cytologie_pathologique",60
"departement","D32","Gers","2010","anatomie_cytologie_pathologique",5
"departement","D33","Gironde","2010","anatomie_cytologie_pathologique",54
"departement","D34","Hérault","2010","anatomie_cytologie_pathologique",36
"departement","D35","Ille-et-Vilaine","2010","anatomie_cytologie_pathologique",26
"departement","D36","Indre","2010","anatomie_cytologie_pathologique",1
"departement","D37","Indre-et-Loire","2010","anatomie_cytologie_pathologique",21
"departement","D38","Isère","2010","anatomie_cytologie_pathologique",34
"departement","D39","Jura","2010","anatomie_cytologie_pathologique",1
"departement","D40","Landes","2010","anatomie_cytologie_pathologique",3
"departement","D41","Loir-et-Cher","2010","anatomie_cytologie_pathologique",4
"departement","D42","Loire","2010","anatomie_cytologie_pathologique",23
"departement","D43","Haute-Loire","2010","anatomie_cytologie_pathologique",1
"departement","D44","Loire-Atlantique","2010","anatomie_cytologie_pathologique",27
"departement","D45","Loiret","2010","anatomie_cytologie_pathologique",13
"departement","D46","Lot","2010","anatomie_cytologie_pathologique",2
"departement","D47","Lot-et-Garonne","2010","anatomie_cytologie_pathologique",5
"departement","D48","Lozère","2010","anatomie_cytologie_pathologique",1
"departement","D49","Maine-et-Loire","2010","anatomie_cytologie_pathologique",19
"departement","D50","Manche","2010","anatomie_cytologie_pathologique",4
"departement","D51","Marne","2010","anatomie_cytologie_pathologique",23
"departement","D52","Haute-Marne","2010","anatomie_cytologie_pathologique",1
"departement","D53","Mayenne","2010","anatomie_cytologie_pathologique",2
"departement","D54","Meurthe-et-Moselle","2010","anatomie_cytologie_pathologique",26
"departement","D55","Meuse","2010","anatomie_cytologie_pathologique",0
"departement","D56","Morbihan","2010","anatomie_cytologie_pathologique",13
"departement","D57","Moselle","2010","anatomie_cytologie_pathologique",15
"departement","D58","Nièvre","2010","anatomie_cytologie_pathologique",2
"departement","D59","Nord","2010","anatomie_cytologie_pathologique",55
"departement","D60","Oise","2010","anatomie_cytologie_pathologique",7
"departement","D61","Orne","2010","anatomie_cytologie_pathologique",3
"departement","D62","Pas-de-Calais","2010","anatomie_cytologie_pathologique",10
"departement","D63","Puy-de-Dôme","2010","anatomie_cytologie_pathologique",26
"departement","D64","Pyrénées-Atlantiques","2010","anatomie_cytologie_pathologique",14
"departement","D65","Hautes-Pyrénées","2010","anatomie_cytologie_pathologique",6
"departement","D66","Pyrénées-Orientales","2010","anatomie_cytologie_pathologique",10
"departement","D67","Bas-Rhin","2010","anatomie_cytologie_pathologique",27
"departement","D68","Haut-Rhin","2010","anatomie_cytologie_pathologique",14
"departement","D69","Rhône","2010","anatomie_cytologie_pathologique",75
"departement","D70","Haute-Saône","2010","anatomie_cytologie_pathologique",0
"departement","D71","Saône-et-Loire","2010","anatomie_cytologie_pathologique",5
"departement","D72","Sarthe","2010","anatomie_cytologie_pathologique",8
"departement","D73","Savoie","2010","anatomie_cytologie_pathologique",8
"departement","D74","Haute-Savoie","2010","anatomie_cytologie_pathologique",7
"departement","D75","Paris","2010","anatomie_cytologie_pathologique",195
"departement","D76","Seine-Maritime","2010","anatomie_cytologie_pathologique",34
"departement","D77","Seine-et-Marne","2010","anatomie_cytologie_pathologique",6
"departement","D78","Yvelines","2010","anatomie_cytologie_pathologique",21
"departement","D79","Deux-Sèvres","2010","anatomie_cytologie_pathologique",4
"departement","D80","Somme","2010","anatomie_cytologie_pathologique",14
"departement","D81","Tarn","2010","anatomie_cytologie_pathologique",5
"departement","D82","Tarn-et-Garonne","2010","anatomie_cytologie_pathologique",6
"departement","D83","Var","2010","anatomie_cytologie_pathologique",24
"departement","D84","Vaucluse","2010","anatomie_cytologie_pathologique",13
"departement","D85","Vendée","2010","anatomie_cytologie_pathologique",4
"departement","D86","Vienne","2010","anatomie_cytologie_pathologique",15
"departement","D87","Haute-Vienne","2010","anatomie_cytologie_pathologique",14
"departement","D88","Vosges","2010","anatomie_cytologie_pathologique",2
"departement","D89","Yonne","2010","anatomie_cytologie_pathologique",4
"departement","D90","Territoire de Belfort","2010","anatomie_cytologie_pathologique",5
"departement","D91","Essonne","2010","anatomie_cytologie_pathologique",15
"departement","D92","Hauts-de-Seine","2010","anatomie_cytologie_pathologique",47
"departement","D93","Seine-Saint-Denis","2010","anatomie_cytologie_pathologique",21
"departement","D94","Val-de-Marne","2010","anatomie_cytologie_pathologique",45
"departement","D95","Val-d'Oise","2010","anatomie_cytologie_pathologique",19
"departement","D9A","Guadeloupe","2010","anatomie_cytologie_pathologique",5
"departement","D9B","Martinique","2010","anatomie_cytologie_pathologique",9
"departement","D9C","Guyane","2010","anatomie_cytologie_pathologique",0
"departement","D9D","Réunion","2010","anatomie_cytologie_pathologique",9
"departement","D9F","Mayotte","2010","anatomie_cytologie_pathologique",NA
"departement","D01","Ain","2010","neurochirurgie",0
"departement","D02","Aisne","2010","neurochirurgie",0
"departement","D03","Allier","2010","neurochirurgie",0
"departement","D04","Alpes-de-Haute-Provence","2010","neurochirurgie",0
"departement","D05","Hautes-Alpes","2010","neurochirurgie",1
"departement","D06","Alpes-Maritimes","2010","neurochirurgie",8
"departement","D07","Ardèche","2010","neurochirurgie",0
"departement","D08","Ardennes","2010","neurochirurgie",0
"departement","D09","Ariège","2010","neurochirurgie",0
"departement","D10","Aube","2010","neurochirurgie",0
"departement","D11","Aude","2010","neurochirurgie",0
"departement","D12","Aveyron","2010","neurochirurgie",0
